deeplearning,¸ğµÎÀÇ µö·¯´×,http://www.yes24.com/Product/Goods/57736119?OzSrank=4,http://image.yes24.com/goods/57736119/L
deeplearning,ÇÚÁî¿Â ¸Ó½Å·¯´×,http://www.yes24.com/Product/Goods/89959711?OzSrank=2,http://image.yes24.com/Goods/89959711/L
deeplearning,¹Ø¹Ù´ÚºÎÅÍ ½ÃÀÛÇÏ´Â µö·¯´× ,http://www.yes24.com/Product/Goods/34970929?OzSrank=3,http://image.yes24.com/Goods/34970929/L
